Nota,Parcela,Valor,DataEntrada
885835,0,4502.900000000023,2023-11-01
885836,0,4537.299999999988,2023-12-01
885838,0,4540.300000000047,2023-12-31
885839,0,4542.400000000023,2024-01-30
885840,0,4546.699999999953,2024-02-29
885844,0,4520.400000000023,2024-03-30
885845,0,4529.800000000047,2024-04-29
885846,0,4532.0,2024-05-29
885847,0,4505.400000000023,2024-06-28
885848,0,4518.199999999953,2024-03-21
885849,0,4543.600000000006,2024-04-20
885850,0,4505.800000000047,2024-05-20
885852,0,4521.400000000023,2024-06-19
885853,0,4495.300000000047,2023-06-19
885854,0,4514.5,2023-07-19
885856,0,4520.599999999977,2023-08-18
885857,0,4543.699999999953,2023-09-17
885858,0,4547.599999999977,2023-10-17
885859,0,4542.799999999988,2023-11-16
885860,0,4502.300000000047,2023-12-16
885862,0,4544.700000000012,2024-01-15
885863,0,4506.299999999988,2024-02-14
885867,0,4516.900000000023,2024-03-15
885868,0,4513.799999999988,2024-04-14
885871,0,4503.5,2024-05-14
885873,0,4522.0,2024-06-13
885874,0,4495.5,2024-02-08
885875,0,4542.900000000023,2024-03-09
885876,0,4505.0,2024-04-08
885877,0,4530.599999999977,2024-05-08
885878,0,4523.800000000047,2024-06-07
885879,0,4546.400000000023,2023-05-15
885880,0,4517.900000000023,2023-06-14
885881,0,4508.900000000023,2023-07-14
885882,0,4501.799999999988,2023-08-13
885884,0,4520.899999999994,2023-09-12
885885,0,4520.299999999988,2023-10-12
885886,0,4538.900000000023,2023-11-11
885887,0,4538.599999999977,2023-12-11
885888,0,4522.800000000047,2024-01-10
885889,0,4547.199999999953,2024-02-09
885890,0,4543.5,2024-03-10
885891,0,4533.600000000006,2024-04-09
885892,0,4527.799999999988,2024-05-09
885893,0,4514.5,2024-06-08
885894,0,4528.0,2023-04-04
885895,0,4536.400000000023,2023-05-04
885896,0,4547.5,2023-06-03
885897,0,4513.599999999977,2023-07-03
885898,0,4503.400000000023,2023-08-02
885899,0,4545.400000000023,2023-09-01
885900,0,4495.299999999988,2023-10-01
885901,0,4534.099999999977,2023-10-31
885902,0,4544.900000000023,2023-11-30
885903,0,4538.800000000047,2023-12-30
885904,0,4546.0,2024-01-29
885905,0,4535.5,2024-02-28
885907,0,4496.5,2024-03-29
885908,0,4531.900000000023,2024-04-28
885909,0,4500.200000000012,2024-05-28
885910,0,4524.400000000023,2024-06-27
885911,0,4503.400000000023,2023-10-04
885912,0,4537.5,2023-11-03
885913,0,4518.400000000023,2023-12-03
885914,0,4529.5,2024-01-02
885916,0,4496.799999999988,2024-02-01
885917,0,4514.199999999953,2024-03-02
885921,0,4510.5,2024-04-01
885922,0,4529.0,2024-05-01
885923,0,4516.300000000047,2024-05-31
885924,0,4524.200000000012,2024-06-30
885925,0,4523.399999999994,2023-09-27
885926,0,4508.300000000047,2023-10-27
885927,0,4496.800000000047,2023-11-26
885929,0,4526.300000000047,2023-12-26
885930,0,4521.200000000012,2024-01-25
885931,0,4524.599999999977,2024-02-24
885932,0,4535.699999999953,2024-03-25
885934,0,4507.400000000023,2024-04-24
885935,0,4537.400000000023,2024-05-24
885937,0,4508.299999999988,2024-06-23
885938,0,4533.5,2023-09-06
885939,0,4497.799999999988,2023-10-06
885940,0,4532.899999999994,2023-11-05
885941,0,4547.599999999977,2023-12-05
885942,0,4502.399999999994,2024-01-04
885943,0,4499.800000000047,2024-02-03
885945,0,4522.5,2024-03-04
885946,0,4495.600000000006,2024-04-03
885947,0,4500.399999999994,2024-05-03
885948,0,4505.400000000023,2024-06-02
885950,0,4516.5,2024-02-13
885951,0,4499.200000000012,2024-03-14
885952,0,4497.900000000023,2024-04-13
885954,0,4544.299999999988,2024-05-13
885955,0,4547.5,2024-06-12
885957,0,4503.5,2023-09-25
885958,0,4523.599999999977,2023-10-25
885959,0,4527.599999999977,2023-11-24
885961,0,4503.299999999988,2023-12-24
885962,0,4538.700000000012,2024-01-23
885964,0,4536.5,2024-02-22
885965,0,4520.800000000047,2024-03-23
885966,0,4530.300000000047,2024-04-22
885968,0,4537.0,2024-05-22
885969,0,4541.399999999994,2024-06-21
885970,0,4506.799999999988,2023-07-05
885971,0,4497.700000000012,2023-08-04
885973,0,4524.800000000047,2023-09-03
885974,0,4542.700000000012,2023-10-03
885975,0,4542.599999999977,2023-11-02
885976,0,4525.400000000023,2023-12-02
885977,0,4506.5,2024-01-01
885978,0,4500.699999999953,2024-01-31
885979,0,4516.900000000023,2024-03-01
885980,0,4546.699999999953,2024-03-31
885981,0,4497.299999999988,2024-04-30
885982,0,4509.099999999977,2024-05-30
885983,0,4534.600000000006,2024-06-29
885985,0,4536.700000000012,2023-04-13
885986,0,4537.0,2023-05-13
885988,0,4518.300000000047,2023-06-12
885989,0,4494.599999999977,2023-07-12
885991,0,4512.5,2023-08-11
885992,0,4532.699999999953,2023-09-10
885993,0,4505.400000000023,2023-10-10
885994,0,4546.399999999994,2023-11-09
885995,0,4545.700000000012,2023-12-09
885996,0,4521.400000000023,2024-01-08
885997,0,4531.599999999977,2024-02-07
885998,0,4519.0,2024-03-08
885999,0,4501.5,2024-04-07
886000,0,4509.799999999988,2024-05-07
886001,0,4495.400000000023,2024-06-06
886002,0,4496.300000000047,2023-05-28
886003,0,4532.099999999977,2023-06-27
886004,0,4507.200000000012,2023-07-27
886005,0,4545.0,2023-08-26
886008,0,4546.5,2023-09-25
886009,0,4543.0,2023-10-25
886010,0,4495.199999999953,2023-11-24
886011,0,4519.799999999988,2023-12-24
886012,0,4540.599999999977,2024-01-23
886013,0,4509.700000000012,2024-02-22
886014,0,4525.799999999988,2024-03-23
886015,0,4542.099999999977,2024-04-22
886017,0,4533.0,2024-05-22
886018,0,4516.699999999953,2024-06-21
886019,0,4547.599999999977,2023-05-28
886020,0,4536.700000000012,2023-06-27
886021,0,4529.099999999977,2023-07-27
886022,0,4545.5,2023-08-26
886024,0,4506.799999999988,2023-09-25
886025,0,4540.200000000012,2023-10-25
886027,0,4540.599999999977,2023-11-24
886028,0,4528.599999999977,2023-12-24
886029,0,4535.599999999977,2024-01-23
886030,0,4494.5,2024-02-22
886031,0,4543.400000000023,2024-03-23
886032,0,4528.0,2024-04-22
886033,0,4532.800000000047,2024-05-22
886034,0,4500.200000000012,2024-06-21
886035,0,4495.400000000023,2023-06-19
886036,0,4502.099999999977,2023-07-19
886037,0,4517.599999999977,2023-08-18
886038,0,4545.799999999988,2023-09-17
886040,0,4539.100000000006,2023-10-17
886041,0,4521.0,2023-11-16
886042,0,4534.300000000047,2023-12-16
886043,0,4533.700000000012,2024-01-15
886044,0,4530.200000000012,2024-02-14
886045,0,4520.200000000012,2024-03-15
886046,0,4510.900000000023,2024-04-14
886047,0,4511.300000000047,2024-05-14
886048,0,4501.599999999977,2024-06-13
886049,0,4502.700000000012,2023-11-11
886050,0,4543.100000000006,2023-12-11
886052,0,4547.400000000023,2024-01-10
886053,0,4509.5,2024-02-09
886054,0,4518.599999999977,2024-03-10
886055,0,4504.799999999988,2024-04-09
886059,0,4521.799999999988,2024-05-09
886060,0,4514.600000000006,2024-06-08
886062,0,4513.099999999977,2024-03-06
886063,0,4527.699999999953,2024-04-05
886064,0,4541.099999999977,2024-05-05
886065,0,4519.400000000023,2024-06-04
886066,0,4501.900000000023,2024-04-19
886067,0,4546.400000000023,2024-05-19
886069,0,4542.900000000023,2024-06-18
886070,0,4537.599999999977,2023-08-22
886072,0,4522.599999999977,2023-09-21
886074,0,4507.100000000006,2023-10-21
886075,0,4509.100000000006,2023-11-20
886078,0,4503.900000000023,2023-12-20
886079,0,4532.700000000012,2024-01-19
886080,0,4522.099999999977,2024-02-18
886081,0,4511.299999999988,2024-03-19
886082,0,4547.599999999977,2024-04-18
886083,0,4539.800000000047,2024-05-18
886086,0,4515.099999999977,2024-06-17
886088,0,4542.699999999953,2023-07-10
886089,0,4538.5,2023-08-09
886091,0,4531.899999999994,2023-09-08
886092,0,4545.100000000006,2023-10-08
886093,0,4517.0,2023-11-07
886095,0,4527.799999999988,2023-12-07
886096,0,4505.900000000023,2024-01-06
886097,0,4518.700000000012,2024-02-05
886098,0,4511.900000000023,2024-03-06
886099,0,4510.900000000023,2024-04-05
886101,0,4528.299999999988,2024-05-05
886102,0,4532.199999999953,2024-06-04
886103,0,4506.5,2023-05-13
886104,0,4500.0,2023-06-12
886105,0,4497.700000000012,2023-07-12
886108,0,4515.5,2023-08-11
886109,0,4539.0,2023-09-10
886110,0,4513.099999999977,2023-10-10
886111,0,4545.600000000006,2023-11-09
886113,0,4512.600000000006,2023-12-09
886117,0,4538.0,2024-01-08
886118,0,4497.199999999953,2024-02-07
886119,0,4537.699999999953,2024-03-08
886120,0,4544.400000000023,2024-04-07
886122,0,4528.900000000023,2024-05-07
886123,0,4513.0,2024-06-06
886124,0,4498.900000000023,2024-05-24
886125,0,4516.400000000023,2024-06-23
886127,0,4499.5,2023-12-04
886128,0,4538.0,2024-01-03
886129,0,4499.799999999988,2024-02-02
886130,0,4527.900000000023,2024-03-03
886133,0,4546.0,2024-04-02
886134,0,4511.400000000023,2024-05-02
886135,0,4494.299999999988,2024-06-01
886137,0,4498.800000000047,2024-07-01
886139,0,4539.699999999953,2023-06-30
886140,0,4540.399999999994,2023-07-30
886141,0,4544.900000000023,2023-08-29
886142,0,4545.900000000023,2023-09-28
886143,0,4538.599999999977,2023-10-28
886144,0,4510.599999999977,2023-11-27
886147,0,4499.5,2023-12-27
886148,0,4517.299999999988,2024-01-26
886149,0,4535.400000000023,2024-02-25
886150,0,4500.900000000023,2024-03-26
886151,0,4499.0,2024-04-25
886152,0,4546.599999999977,2024-05-25
886153,0,4531.200000000012,2024-06-24
886157,0,4506.5,2023-02-27
886158,0,4512.799999999988,2023-03-29
886159,0,4511.5,2023-04-28
886160,0,4500.299999999988,2023-05-28
886161,0,4511.5,2023-06-27
886162,0,4498.900000000023,2023-07-27
886163,0,4513.299999999988,2023-08-26
886164,0,4543.899999999994,2023-09-25
886165,0,4529.800000000047,2023-10-25
886166,0,4495.900000000023,2023-11-24
886167,0,4506.300000000047,2023-12-24
886169,0,4504.0,2024-01-23
886170,0,4494.799999999988,2024-02-22
886172,0,4501.5,2024-03-23
886173,0,4539.799999999988,2024-04-22
886174,0,4510.799999999988,2024-05-22
886175,0,4500.800000000047,2024-06-21
886176,0,4526.200000000012,2024-06-13
886177,0,4507.0,2023-04-18
886179,0,4509.5,2023-05-18
886181,0,4511.599999999977,2023-06-17
886184,0,4523.099999999977,2023-07-17
886185,0,4547.400000000023,2023-08-16
886187,0,4536.599999999977,2023-09-15
886188,0,4513.600000000006,2023-10-15
886190,0,4532.5,2023-11-14
886191,0,4501.199999999953,2023-12-14
886192,0,4520.800000000047,2024-01-13
886193,0,4497.400000000023,2024-02-12
886194,0,4541.0,2024-03-13
886195,0,4512.5,2024-04-12
886197,0,4509.599999999977,2024-05-12
886198,0,4539.700000000012,2024-06-11
886199,0,4494.5,2024-01-21
886200,0,4540.699999999953,2024-02-20
886201,0,4519.600000000006,2024-03-21
886202,0,4544.599999999977,2024-04-20
886203,0,4500.700000000012,2024-05-20
886208,0,4547.599999999977,2024-06-19
886210,0,4517.5,2024-02-22
886213,0,4527.5,2024-03-23
886214,0,4510.700000000012,2024-04-22
886215,0,4528.099999999977,2024-05-22
886216,0,4502.600000000006,2024-06-21
886217,0,4505.5,2023-09-22
886218,0,4502.599999999977,2023-10-22
886219,0,4532.5,2023-11-21
886220,0,4544.299999999988,2023-12-21
886221,0,4523.200000000012,2024-01-20
886222,0,4518.099999999977,2024-02-19
886223,0,4514.400000000023,2024-03-20
886224,0,4516.799999999988,2024-04-19
886225,0,4495.200000000012,2024-05-19
886227,0,4508.799999999988,2024-06-18
886228,0,4524.600000000006,2023-03-24
886229,0,4532.599999999977,2023-04-23
886230,0,4495.5,2023-05-23
886231,0,4514.0,2023-06-22
886232,0,4511.299999999988,2023-07-22
886233,0,4542.5,2023-08-21
886234,0,4532.5,2023-09-20
886235,0,4533.699999999953,2023-10-20
886237,0,4511.5,2023-11-19
886238,0,4494.599999999977,2023-12-19
886240,0,4547.0,2024-01-18
886241,0,4510.300000000047,2024-02-17
886243,0,4513.0,2024-03-18
886244,0,4544.299999999988,2024-04-17
886245,0,4525.099999999977,2024-05-17
886246,0,4499.299999999988,2024-06-16
886247,0,4505.300000000047,2023-10-23
886249,0,4541.699999999953,2023-11-22
886252,0,4512.900000000023,2023-12-22
886253,0,4505.099999999977,2024-01-21
886255,0,4544.5,2024-02-20
886256,0,4515.900000000023,2024-03-21
886257,0,4500.099999999977,2024-04-20
886258,0,4523.300000000047,2024-05-20
886260,0,4541.5,2024-06-19
886262,0,4520.900000000023,2023-05-23
886263,0,4516.400000000023,2023-06-22
886264,0,4497.799999999988,2023-07-22
886265,0,4505.400000000023,2023-08-21
886267,0,4539.800000000047,2023-09-20
886268,0,4516.199999999953,2023-10-20
886269,0,4528.099999999977,2023-11-19
886271,0,4535.300000000047,2023-12-19
886272,0,4495.099999999977,2024-01-18
886273,0,4517.099999999977,2024-02-17
886274,0,4537.5,2024-03-18
886276,0,4520.900000000023,2024-04-17
886277,0,4524.099999999977,2024-05-17
886278,0,4534.099999999977,2024-06-16
886279,0,4521.299999999988,2024-04-29
886281,0,4513.099999999977,2024-05-29
886282,0,4542.299999999988,2024-06-28
886283,0,4533.099999999977,2024-05-23
886284,0,4500.800000000047,2024-06-22
886287,0,4525.400000000023,2023-04-24
886288,0,4524.200000000012,2023-05-24
886290,0,4541.799999999988,2023-06-23
886291,0,4523.599999999977,2023-07-23
886294,0,4495.0,2023-08-22
886295,0,4543.300000000047,2023-09-21
886296,0,4533.299999999988,2023-10-21
886297,0,4519.800000000047,2023-11-20
886298,0,4525.0,2023-12-20
886299,0,4498.599999999977,2024-01-19
886300,0,4525.5,2024-02-18
886302,0,4545.099999999977,2024-03-19
886303,0,4529.299999999988,2024-04-18
886306,0,4499.900000000023,2024-05-18
886309,0,4499.5,2024-06-17
886311,0,4544.699999999953,2023-02-25
886312,0,4505.299999999988,2023-03-27
886317,0,4498.799999999988,2023-04-26
886319,0,4518.699999999953,2023-05-26
886320,0,4537.599999999977,2023-06-25
886321,0,4544.200000000012,2023-07-25
886322,0,4536.800000000047,2023-08-24
886324,0,4541.299999999988,2023-09-23
886325,0,4546.700000000012,2023-10-23
886326,0,4503.599999999977,2023-11-22
886327,0,4511.599999999977,2023-12-22
886328,0,4522.399999999994,2024-01-21
886329,0,4511.700000000012,2024-02-20
886330,0,4541.599999999977,2024-03-21
886331,0,4519.0,2024-04-20
886332,0,4506.5,2024-05-20
886333,0,4522.5,2024-06-19
886334,0,4527.400000000023,2023-07-22
886335,0,4509.0,2023-08-21
886336,0,4544.799999999988,2023-09-20
886337,0,4502.100000000006,2023-10-20
886338,0,4505.900000000023,2023-11-19
886339,0,4546.0,2023-12-19
886340,0,4521.900000000023,2024-01-18
886342,0,4505.800000000047,2024-02-17
886343,0,4506.599999999977,2024-03-18
886344,0,4515.699999999953,2024-04-17
886345,0,4543.400000000023,2024-05-17
886346,0,4513.600000000006,2024-06-16
886347,0,4530.0,2024-04-08
886350,0,4496.800000000047,2024-05-08
886351,0,4504.300000000047,2024-06-07
886352,0,4520.700000000012,2023-05-15
886353,0,4500.200000000012,2023-06-14
886354,0,4527.199999999953,2023-07-14
886355,0,4494.599999999977,2023-08-13
886356,0,4527.699999999953,2023-09-12
886357,0,4515.400000000023,2023-10-12
886358,0,4545.400000000023,2023-11-11
886359,0,4506.5,2023-12-11
886361,0,4497.299999999988,2024-01-10
886362,0,4498.099999999977,2024-02-09
886363,0,4531.400000000023,2024-03-10
886365,0,4527.400000000023,2024-04-09
886366,0,4538.699999999953,2024-05-09
886367,0,4522.099999999977,2024-06-08
886368,0,4547.400000000023,2023-07-07
886369,0,4531.199999999953,2023-08-06
886370,0,4530.399999999994,2023-09-05
886371,0,4544.599999999977,2023-10-05
886374,0,4514.799999999988,2023-11-04
886376,0,4520.400000000023,2023-12-04
886377,0,4526.599999999977,2024-01-03
886378,0,4508.599999999977,2024-02-02
886379,0,4540.099999999977,2024-03-03
886380,0,4515.600000000006,2024-04-02
886382,0,4506.099999999977,2024-05-02
886383,0,4528.699999999953,2024-06-01
886386,0,4511.799999999988,2024-07-01
886390,0,4537.299999999988,2023-06-21
886392,0,4541.599999999977,2023-07-21
886393,0,4508.300000000047,2023-08-20
886394,0,4504.099999999977,2023-09-19
886395,0,4525.099999999977,2023-10-19
886396,0,4493.699999999953,2023-11-18
886397,0,4511.5,2023-12-18
886399,0,4511.200000000012,2024-01-17
886400,0,4535.900000000023,2024-02-16
886401,0,4546.300000000047,2024-03-17
886403,0,4512.100000000006,2024-04-16
886404,0,4544.699999999953,2024-05-16
886405,0,4530.5,2024-06-15
886406,0,4535.300000000047,2023-06-11
886407,0,4502.0,2023-07-11
886409,0,4498.400000000023,2023-08-10
886410,0,4520.300000000047,2023-09-09
886411,0,4518.599999999977,2023-10-09
886412,0,4545.700000000012,2023-11-08
886413,0,4528.800000000047,2023-12-08
886414,0,4500.299999999988,2024-01-07
886415,0,4526.199999999953,2024-02-06
886416,0,4500.900000000023,2024-03-07
886417,0,4511.599999999977,2024-04-06
886418,0,4531.900000000023,2024-05-06
886419,0,4527.300000000047,2024-06-05
886421,0,4493.300000000047,2023-10-10
886423,0,4510.0,2023-11-09
886425,0,4502.199999999953,2023-12-09
886427,0,4520.5,2024-01-08
886428,0,4536.5,2024-02-07
886430,0,4527.400000000023,2024-03-08
886432,0,4512.599999999977,2024-04-07
886433,0,4547.0,2024-05-07
886434,0,4507.300000000047,2024-06-06
886435,0,4547.0,2023-07-23
886436,0,4521.199999999953,2023-08-22
886437,0,4499.800000000047,2023-09-21
886439,0,4533.099999999977,2023-10-21
886440,0,4493.699999999953,2023-11-20
886441,0,4501.300000000047,2023-12-20
886442,0,4500.0,2024-01-19
886443,0,4538.200000000012,2024-02-18
886444,0,4499.0,2024-03-19
886446,0,4530.200000000012,2024-04-18
886448,0,4516.199999999953,2024-05-18
886450,0,4504.700000000012,2024-06-17
886452,0,4536.299999999988,2023-09-27
886453,0,4530.200000000012,2023-10-27
886454,0,4506.299999999988,2023-11-26
886455,0,4535.400000000023,2023-12-26
886456,0,4541.700000000012,2024-01-25
886459,0,4501.700000000012,2024-02-24
886460,0,4499.699999999953,2024-03-25
886461,0,4518.199999999953,2024-04-24
886463,0,4543.599999999977,2024-05-24
886464,0,4521.300000000047,2024-06-23
886466,0,4537.400000000023,2023-05-15
886467,0,4539.199999999953,2023-06-14
886468,0,4530.5,2023-07-14
886469,0,4544.300000000047,2023-08-13
886471,0,4529.700000000012,2023-09-12
886472,0,4521.299999999988,2023-10-12
886473,0,4513.0,2023-11-11
886474,0,4520.0,2023-12-11
886475,0,4538.799999999988,2024-01-10
886476,0,4527.099999999977,2024-02-09
886477,0,4530.900000000023,2024-03-10
886478,0,4497.699999999953,2024-04-09
886479,0,4518.0,2024-05-09
886480,0,4511.900000000023,2024-06-08
886481,0,4518.700000000012,2024-06-16
886483,0,4533.599999999977,2024-04-09
886485,0,4501.900000000023,2024-05-09
886486,0,4542.0,2024-06-08
886487,0,4546.400000000023,2023-06-26
886488,0,4524.5,2023-07-26
886489,0,4538.200000000012,2023-08-25
886490,0,4508.299999999988,2023-09-24
886491,0,4494.599999999977,2023-10-24
886492,0,4505.800000000047,2023-11-23
886494,0,4510.5,2023-12-23
886495,0,4536.299999999988,2024-01-22
886496,0,4540.800000000047,2024-02-21
886497,0,4512.300000000047,2024-03-22
886498,0,4512.899999999994,2024-04-21
886499,0,4508.300000000047,2024-05-21
886500,0,4513.900000000023,2024-06-20
886503,0,4511.299999999988,2023-05-23
